id_encuesta,fecha,area_servicio,genero,tipo_cliente,turno,satisfaccion_general,amabilidad_personal,tiempo_espera,calidad_servicio,limpieza_instalaciones,claridad_informacion,resolucion_problema,probabilidad_recomendar,edad_cliente,tiempo_atencion_minutos
1613,2026-04-26,Movilización,Masculino,Nuevo,Tarde,6,7,4,6,8,7,7,6,66,19
1614,2026-04-26,Planta de alimentos,Masculino,Nuevo,Mañana,9,9,6,8,7,6,7,10,64,2
1615,2026-04-26,Farmacia,Masculino,Frecuente,Tarde,8,8,6,8,6,9,8,8,24,9
1616,2026-04-27,Movilización,Femenino,Nuevo,Tarde,8,7,6,7,7,8,7,6,50,21
1617,2026-04-27,Farmacia,Femenino,Frecuente,Mañana,8,9,7,9,9,9,7,8,33,14
1618,2026-04-27,Planta de alimentos,Masculino,Nuevo,Mañana,7,7,6,6,6,4,8,4,47,10
1619,2026-04-27,Planta de alimentos,Femenino,Frecuente,Mañana,6,6,7,7,5,7,6,5,49,6
1620,2026-04-27,Farmacia,Masculino,Frecuente,Mañana,9,9,7,9,9,10,9,9,38,12
1621,2026-04-27,Farmacia,Femenino,Frecuente,Mañana,10,7,6,8,9,9,8,10,37,8
1622,2026-04-27,Movilización,Femenino,Frecuente,Mañana,9,9,8,9,8,8,9,10,18,22
1623,2026-04-27,Planta de alimentos,Masculino,Nuevo,Noche,7,7,6,6,8,7,8,8,47,7
1624,2026-04-27,Movilización,Femenino,Frecuente,Tarde,8,8,8,8,10,8,7,7,34,12
1625,2026-04-28,Planta de alimentos,Otro,Frecuente,Mañana,8,9,8,9,7,9,8,8,32,8
1626,2026-04-28,Movilización,Masculino,Frecuente,Tarde,6,9,5,8,7,6,7,8,32,10
1627,2026-04-28,Farmacia,Masculino,Nuevo,Tarde,10,8,7,10,9,10,9,10,37,4
1628,2026-04-28,Planta de alimentos,Otro,Frecuente,Tarde,8,7,8,6,9,6,7,7,20,6
1629,2026-04-28,Farmacia,Otro,Frecuente,Mañana,9,9,8,8,9,9,8,10,59,4
1630,2026-04-28,Movilización,Masculino,Nuevo,Mañana,6,6,8,8,6,8,9,6,37,15
1631,2026-04-28,Farmacia,Otro,Frecuente,Tarde,8,7,7,7,7,7,7,8,59,4
1632,2026-04-28,Planta de alimentos,Femenino,Nuevo,Mañana,9,6,6,7,6,7,8,9,36,3
1633,2026-04-28,Movilización,Masculino,Frecuente,Tarde,8,8,8,8,5,8,8,6,31,21
1634,2026-04-28,Planta de alimentos,Masculino,Frecuente,Tarde,10,10,10,8,10,9,8,10,39,2
1635,2026-04-28,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,9,10,10,10,10,9,47,2
1636,2026-04-28,Farmacia,Femenino,Frecuente,Mañana,7,8,8,8,8,6,8,6,30,17
1637,2026-04-28,Farmacia,Femenino,Nuevo,Tarde,5,6,6,6,5,7,7,5,51,14
1638,2026-04-28,Planta de alimentos,Masculino,Nuevo,Noche,7,6,5,5,6,10,5,6,43,14
1639,2026-04-28,Farmacia,Masculino,Frecuente,Noche,6,7,4,4,5,5,5,6,36,13
1640,2026-04-29,Movilización,Femenino,Frecuente,Noche,6,6,7,8,6,6,7,6,65,13
1641,2026-04-29,Farmacia,Femenino,Nuevo,Noche,6,5,7,6,5,7,7,6,35,10
1642,2026-04-29,Movilización,Femenino,Frecuente,Tarde,7,10,6,9,9,9,8,9,58,16
1643,2026-04-29,Movilización,Masculino,Frecuente,Noche,5,6,6,5,6,7,5,5,55,21
1644,2026-04-29,Farmacia,Femenino,Frecuente,Tarde,9,10,8,8,10,10,10,9,39,9
1645,2026-04-29,Planta de alimentos,Masculino,Nuevo,Tarde,6,7,5,7,7,9,7,8,27,5
1646,2026-04-29,Movilización,Femenino,Frecuente,Tarde,8,9,8,8,9,7,7,8,34,15
1647,2026-04-29,Farmacia,Masculino,Nuevo,Tarde,6,3,4,4,5,3,6,4,57,13
1648,2026-04-29,Planta de alimentos,Femenino,Nuevo,Tarde,6,7,6,7,6,8,6,7,44,6
1649,2026-04-29,Farmacia,Femenino,Frecuente,Tarde,10,10,9,10,8,8,9,10,44,4
1650,2026-04-30,Farmacia,Masculino,Frecuente,Tarde,8,9,6,7,9,8,7,8,45,9
1651,2026-04-30,Farmacia,Femenino,Nuevo,Mañana,7,10,6,8,8,9,10,7,34,11
1652,2026-04-30,Movilización,Femenino,Frecuente,Mañana,7,6,6,7,6,6,5,7,18,15
1653,2026-04-30,Farmacia,Otro,Frecuente,Mañana,7,10,8,8,8,8,8,8,20,13
1654,2026-04-30,Farmacia,Masculino,Frecuente,Mañana,9,9,9,9,7,9,9,9,51,10
1655,2026-04-30,Farmacia,Femenino,Frecuente,Tarde,7,9,8,9,9,9,9,6,41,13
1656,2026-04-30,Movilización,Femenino,Frecuente,Mañana,7,9,7,8,7,7,9,8,25,9
1657,2026-04-30,Movilización,Femenino,Frecuente,Mañana,7,7,4,6,6,6,6,8,71,15
1658,2026-05-01,Farmacia,Masculino,Frecuente,Mañana,8,8,8,6,9,8,7,9,35,8
1659,2026-05-01,Movilización,Masculino,Nuevo,Noche,7,7,5,6,8,5,6,6,54,20
1660,2026-05-01,Planta de alimentos,Femenino,Nuevo,Tarde,7,7,7,6,7,7,7,7,18,10
1661,2026-05-01,Farmacia,Masculino,Nuevo,Tarde,6,8,8,6,8,5,7,5,52,16
1662,2026-05-01,Farmacia,Femenino,Nuevo,Mañana,8,9,6,8,7,8,6,8,36,7
1663,2026-05-01,Farmacia,Femenino,Frecuente,Tarde,8,9,9,9,8,6,10,7,57,9
1664,2026-05-01,Movilización,Femenino,Nuevo,Noche,5,4,6,4,7,4,4,6,49,19
1665,2026-05-02,Movilización,Femenino,Frecuente,Tarde,8,7,7,6,8,6,6,7,46,14
1666,2026-05-02,Planta de alimentos,Masculino,Nuevo,Mañana,8,9,7,6,6,9,6,7,55,2
1667,2026-05-02,Farmacia,Femenino,Frecuente,Mañana,7,9,6,6,8,8,8,7,35,4
1668,2026-05-02,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,8,8,7,7,9,7,57,3
1669,2026-05-02,Movilización,Femenino,Frecuente,Tarde,7,7,5,7,6,6,7,7,38,8
1670,2026-05-02,Farmacia,Femenino,Frecuente,Noche,8,6,6,6,6,6,7,9,38,13
1671,2026-05-03,Planta de alimentos,Femenino,Nuevo,Mañana,7,7,8,7,5,6,7,6,34,4
1672,2026-05-03,Farmacia,Masculino,Nuevo,Noche,3,6,4,7,5,5,8,4,27,13
1673,2026-05-03,Movilización,Femenino,Frecuente,Mañana,6,7,7,8,7,6,7,5,49,17
1674,2026-05-03,Movilización,Femenino,Frecuente,Tarde,8,9,7,7,8,9,10,9,18,10
1675,2026-05-03,Movilización,Masculino,Frecuente,Tarde,7,10,8,8,8,8,8,8,46,19
1676,2026-05-03,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,7,6,6,8,6,9,30,4
1677,2026-05-03,Farmacia,Masculino,Frecuente,Mañana,8,9,8,9,10,9,7,10,35,7
1678,2026-05-03,Planta de alimentos,Masculino,Frecuente,Mañana,10,8,7,8,7,8,8,10,62,7
1679,2026-05-03,Planta de alimentos,Femenino,Frecuente,Noche,5,6,6,6,5,5,5,4,43,11
1680,2026-05-03,Farmacia,Femenino,Frecuente,Tarde,10,8,8,8,8,7,8,9,63,6
1681,2026-05-04,Farmacia,Masculino,Frecuente,Noche,8,9,7,6,8,8,9,7,57,10
1682,2026-05-04,Planta de alimentos,Masculino,Frecuente,Tarde,9,7,8,9,8,9,8,8,64,5
1683,2026-05-04,Movilización,Femenino,Nuevo,Noche,4,6,3,3,5,4,4,4,41,24
1684,2026-05-04,Movilización,Femenino,Frecuente,Tarde,7,6,7,6,8,9,6,7,32,20
1685,2026-05-04,Movilización,Femenino,Frecuente,Tarde,6,8,8,9,9,8,7,6,59,11
1686,2026-05-04,Farmacia,Femenino,Frecuente,Tarde,8,8,6,5,7,8,6,7,23,7
1687,2026-05-04,Farmacia,Femenino,Frecuente,Mañana,7,10,8,9,9,8,7,7,45,13
1688,2026-05-04,Movilización,Femenino,Frecuente,Noche,6,6,5,6,6,6,6,8,56,19
1689,2026-05-04,Movilización,Masculino,Nuevo,Noche,7,7,7,6,7,7,7,9,63,10
1690,2026-05-05,Movilización,Masculino,Frecuente,Tarde,7,8,6,10,7,7,6,8,18,9
1691,2026-05-05,Farmacia,Femenino,Nuevo,Mañana,6,6,4,7,6,7,7,5,45,11
1692,2026-05-05,Planta de alimentos,Masculino,Nuevo,Mañana,8,6,5,7,7,8,7,7,18,4
1693,2026-05-05,Movilización,Masculino,Frecuente,Noche,7,7,4,5,7,7,6,6,20,18
1694,2026-05-05,Planta de alimentos,Masculino,Frecuente,Mañana,8,8,7,7,7,9,8,7,18,4
1695,2026-05-05,Farmacia,Femenino,Frecuente,Noche,10,9,9,9,7,10,7,10,40,10
1696,2026-05-05,Movilización,Masculino,Nuevo,Noche,4,8,6,6,6,7,6,5,57,19
1697,2026-05-05,Movilización,Femenino,Frecuente,Mañana,8,7,6,7,7,7,8,8,75,20
1698,2026-05-06,Farmacia,Femenino,Frecuente,Tarde,6,9,6,6,7,8,7,6,33,6
1699,2026-05-06,Movilización,Masculino,Nuevo,Mañana,6,8,7,7,6,7,7,6,59,15
1700,2026-05-06,Farmacia,Femenino,Frecuente,Mañana,7,7,5,8,9,7,9,7,44,6
1701,2026-05-06,Farmacia,Femenino,Frecuente,Noche,7,6,7,5,7,5,5,5,23,5
1702,2026-05-06,Farmacia,Femenino,Nuevo,Noche,6,7,4,5,6,8,5,6,20,12
1703,2026-05-06,Movilización,Masculino,Frecuente,Mañana,8,9,7,6,7,6,8,8,31,14
1704,2026-05-06,Planta de alimentos,Masculino,Frecuente,Tarde,9,10,7,10,9,10,9,8,37,6
1705,2026-05-06,Planta de alimentos,Femenino,Nuevo,Tarde,7,10,4,7,7,8,7,7,39,7
1706,2026-05-06,Movilización,Femenino,Nuevo,Mañana,7,6,8,6,7,5,7,6,64,19
1707,2026-05-06,Movilización,Femenino,Nuevo,Tarde,4,7,9,7,7,6,4,4,51,21
1708,2026-05-06,Farmacia,Masculino,Frecuente,Tarde,7,5,8,8,8,5,7,9,39,17
1709,2026-05-06,Planta de alimentos,Femenino,Frecuente,Noche,8,9,8,7,8,7,6,9,49,7
1710,2026-05-06,Planta de alimentos,Femenino,Frecuente,Noche,8,8,10,9,8,8,9,10,18,2
1711,2026-05-06,Farmacia,Femenino,Frecuente,Noche,6,9,6,7,7,6,8,5,33,9
1712,2026-05-06,Farmacia,Femenino,Frecuente,Tarde,7,8,8,7,8,9,9,7,44,10
1713,2026-05-07,Movilización,Femenino,Frecuente,Mañana,8,9,8,8,8,9,9,9,40,19
1714,2026-05-07,Farmacia,Masculino,Nuevo,Mañana,6,7,8,9,9,6,7,6,51,9
1715,2026-05-07,Movilización,Femenino,Frecuente,Tarde,5,8,5,10,6,6,7,6,68,16
1716,2026-05-07,Movilización,Femenino,Nuevo,Mañana,5,6,6,5,5,5,5,5,66,14
1717,2026-05-07,Movilización,Femenino,Frecuente,Tarde,6,8,7,6,6,6,9,7,38,16
1718,2026-05-07,Planta de alimentos,Femenino,Nuevo,Noche,8,7,7,8,7,7,7,9,33,5
1719,2026-05-07,Farmacia,Femenino,Frecuente,Noche,8,7,7,8,7,8,7,7,27,11
1720,2026-05-07,Farmacia,Femenino,Frecuente,Tarde,8,9,6,8,8,9,9,6,56,13
1721,2026-05-07,Farmacia,Masculino,Frecuente,Mañana,9,6,10,8,6,7,7,9,21,4
1722,2026-05-07,Movilización,Femenino,Nuevo,Tarde,7,6,5,8,7,7,6,6,70,16
1723,2026-05-07,Planta de alimentos,Femenino,Frecuente,Noche,10,8,10,10,10,9,10,10,18,4
1724,2026-05-08,Farmacia,Masculino,Frecuente,Mañana,10,10,6,9,10,9,8,9,59,10
1725,2026-05-08,Planta de alimentos,Femenino,Nuevo,Tarde,5,6,7,6,7,9,6,4,39,14
1726,2026-05-08,Farmacia,Masculino,Frecuente,Tarde,8,9,8,8,9,10,8,7,21,10
1727,2026-05-08,Movilización,Masculino,Frecuente,Mañana,9,7,8,6,7,7,7,8,47,12
1728,2026-05-08,Planta de alimentos,Masculino,Frecuente,Mañana,7,8,9,5,8,7,8,7,40,2
1729,2026-05-08,Movilización,Femenino,Nuevo,Tarde,5,7,6,6,9,7,7,8,45,18
1730,2026-05-08,Farmacia,Masculino,Nuevo,Mañana,5,7,7,7,7,9,7,6,43,12
1731,2026-05-08,Planta de alimentos,Masculino,Nuevo,Mañana,6,7,8,7,6,7,6,6,53,4
1732,2026-05-09,Planta de alimentos,Masculino,Nuevo,Mañana,5,5,8,4,7,6,8,5,69,7
1733,2026-05-09,Farmacia,Masculino,Frecuente,Mañana,8,9,8,10,9,7,8,9,41,2
1734,2026-05-09,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,8,8,8,8,6,7,41,11
1735,2026-05-09,Planta de alimentos,Femenino,Nuevo,Tarde,7,8,5,6,6,7,8,8,34,9
1736,2026-05-09,Planta de alimentos,Femenino,Nuevo,Noche,5,5,5,6,5,4,6,5,46,12
1737,2026-05-09,Planta de alimentos,Femenino,Nuevo,Tarde,8,6,9,8,10,9,8,8,43,2
1738,2026-05-09,Planta de alimentos,Masculino,Frecuente,Mañana,10,9,7,10,10,9,9,10,39,6
1739,2026-05-09,Farmacia,Femenino,Nuevo,Noche,4,6,7,6,4,6,4,3,18,18
1740,2026-05-09,Movilización,Femenino,Frecuente,Noche,6,6,7,10,7,7,8,5,43,19
1741,2026-05-09,Movilización,Otro,Frecuente,Tarde,8,7,7,8,6,7,7,7,27,10
1742,2026-05-09,Planta de alimentos,Femenino,Frecuente,Tarde,10,9,9,10,9,9,9,9,62,2
1743,2026-05-09,Planta de alimentos,Masculino,Frecuente,Tarde,7,7,8,8,8,6,7,7,53,2
1744,2026-05-09,Farmacia,Femenino,Frecuente,Tarde,8,7,6,8,8,9,6,7,75,2
1745,2026-05-09,Planta de alimentos,Femenino,Frecuente,Tarde,9,9,6,8,9,9,8,9,36,2
1746,2026-05-09,Movilización,Masculino,Nuevo,Mañana,6,5,7,8,6,6,3,4,47,17
1747,2026-05-09,Planta de alimentos,Femenino,Frecuente,Noche,8,7,7,9,9,9,7,8,33,4
1748,2026-05-09,Farmacia,Femenino,Frecuente,Mañana,6,7,6,7,6,7,7,7,58,14
1749,2026-05-09,Planta de alimentos,Femenino,Frecuente,Mañana,9,8,7,9,6,8,9,10,60,10
1750,2026-05-09,Farmacia,Femenino,Frecuente,Tarde,6,6,7,7,8,6,7,4,45,10
1751,2026-05-10,Planta de alimentos,Femenino,Frecuente,Noche,6,5,7,5,7,7,8,5,34,9
1752,2026-05-10,Planta de alimentos,Masculino,Nuevo,Mañana,6,8,5,9,9,7,8,6,18,11
1753,2026-05-10,Farmacia,Masculino,Frecuente,Noche,6,6,7,8,7,9,7,7,30,10
1754,2026-05-10,Movilización,Femenino,Frecuente,Tarde,7,7,8,8,8,7,8,8,65,13
1755,2026-05-10,Movilización,Masculino,Frecuente,Tarde,7,6,8,8,8,4,9,7,42,15
1756,2026-05-10,Planta de alimentos,Masculino,Frecuente,Tarde,8,9,7,10,8,9,7,9,48,2
1757,2026-05-10,Planta de alimentos,Masculino,Frecuente,Noche,8,8,8,8,8,9,8,8,48,3
1758,2026-05-10,Planta de alimentos,Masculino,Nuevo,Mañana,8,7,8,6,7,7,6,8,26,6
1759,2026-05-11,Movilización,Femenino,Nuevo,Tarde,5,8,6,6,7,5,5,5,24,15
1760,2026-05-11,Farmacia,Masculino,Frecuente,Mañana,8,5,7,10,8,6,6,7,31,2
1761,2026-05-11,Movilización,Masculino,Frecuente,Mañana,7,9,8,8,6,6,7,7,33,16
1762,2026-05-11,Movilización,Femenino,Frecuente,Tarde,7,7,6,8,6,6,7,8,42,16
1763,2026-05-11,Movilización,Masculino,Frecuente,Tarde,7,9,6,9,7,8,7,6,59,14
1764,2026-05-11,Planta de alimentos,Femenino,Frecuente,Tarde,9,8,9,8,9,8,10,10,49,2
1765,2026-05-11,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,9,8,9,8,10,9,39,2
1766,2026-05-11,Movilización,Femenino,Nuevo,Tarde,6,7,6,4,4,4,4,5,31,19
1767,2026-05-11,Farmacia,Masculino,Frecuente,Mañana,8,7,8,9,8,7,8,8,48,6
1768,2026-05-11,Farmacia,Otro,Frecuente,Tarde,8,7,6,10,7,9,7,8,37,8
1769,2026-05-12,Planta de alimentos,Femenino,Nuevo,Tarde,5,6,7,7,7,6,5,6,28,5
1770,2026-05-12,Farmacia,Masculino,Frecuente,Mañana,6,8,8,7,7,7,6,6,56,6
1771,2026-05-12,Movilización,Otro,Frecuente,Noche,7,7,8,5,7,8,5,8,47,12
1772,2026-05-12,Farmacia,Femenino,Nuevo,Tarde,6,7,6,7,6,4,7,6,47,10
1773,2026-05-12,Farmacia,Femenino,Nuevo,Tarde,5,5,7,4,7,5,9,5,32,7
1774,2026-05-13,Movilización,Femenino,Nuevo,Tarde,7,7,6,7,8,5,6,6,44,14
1775,2026-05-13,Planta de alimentos,Femenino,Frecuente,Tarde,9,8,6,7,6,9,7,9,33,7
1776,2026-05-13,Planta de alimentos,Femenino,Frecuente,Tarde,10,9,6,8,8,6,8,9,53,2
1777,2026-05-13,Movilización,Femenino,Frecuente,Tarde,6,6,4,5,5,8,7,6,36,10
1778,2026-05-13,Farmacia,Masculino,Frecuente,Tarde,8,5,7,6,7,6,7,6,29,11
1779,2026-05-13,Movilización,Femenino,Frecuente,Mañana,9,9,7,7,9,8,7,8,55,12
1780,2026-05-13,Farmacia,Femenino,Nuevo,Tarde,7,8,6,6,6,7,6,8,75,9
1781,2026-05-13,Movilización,Otro,Frecuente,Tarde,6,7,5,7,6,6,5,6,38,12
1782,2026-05-13,Movilización,Femenino,Frecuente,Noche,6,8,7,7,7,6,5,7,35,10
1783,2026-05-13,Planta de alimentos,Masculino,Nuevo,Tarde,6,6,5,6,6,7,5,5,60,2
1784,2026-05-13,Farmacia,Masculino,Frecuente,Mañana,8,9,6,9,10,8,8,8,32,8
1785,2026-05-13,Farmacia,Femenino,Nuevo,Mañana,6,7,6,7,6,8,9,6,18,5
1786,2026-05-14,Movilización,Masculino,Nuevo,Tarde,6,7,5,6,6,7,6,7,29,15
1787,2026-05-14,Movilización,Femenino,Frecuente,Mañana,7,6,7,8,8,7,7,8,18,13
1788,2026-05-14,Movilización,Masculino,Nuevo,Mañana,8,5,5,7,8,7,5,9,40,18
1789,2026-05-14,Planta de alimentos,Femenino,Nuevo,Mañana,8,9,8,9,8,8,8,7,39,2
1790,2026-05-14,Farmacia,Femenino,Frecuente,Mañana,6,8,10,7,9,9,9,8,41,16
1791,2026-05-14,Movilización,Masculino,Nuevo,Tarde,5,6,6,6,7,4,5,6,40,17
1792,2026-05-14,Farmacia,Femenino,Frecuente,Tarde,7,9,7,6,8,5,9,5,55,12
1793,2026-05-14,Farmacia,Masculino,Frecuente,Noche,6,8,6,5,6,7,6,6,48,7
1794,2026-05-15,Movilización,Masculino,Frecuente,Mañana,7,8,8,8,8,7,6,6,62,13
1795,2026-05-15,Planta de alimentos,Femenino,Frecuente,Tarde,10,10,7,10,10,8,9,10,42,2
1796,2026-05-15,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,7,5,7,8,8,7,27,8
1797,2026-05-15,Farmacia,Masculino,Frecuente,Noche,6,6,6,6,6,8,7,5,43,11
1798,2026-05-15,Farmacia,Masculino,Frecuente,Mañana,9,9,9,8,9,8,7,9,25,4
1799,2026-05-16,Farmacia,Masculino,Frecuente,Noche,7,5,6,6,6,7,7,6,58,6
1800,2026-05-16,Farmacia,Masculino,Frecuente,Tarde,8,10,9,10,7,9,9,8,27,6
1801,2026-05-16,Planta de alimentos,Femenino,Nuevo,Mañana,7,8,7,7,6,9,8,7,60,3
1802,2026-05-16,Farmacia,Masculino,Frecuente,Noche,8,7,8,5,7,8,10,8,50,6
1803,2026-05-16,Planta de alimentos,Masculino,Nuevo,Noche,6,6,5,7,7,8,5,5,59,7
1804,2026-05-16,Movilización,Masculino,Frecuente,Tarde,9,9,8,8,7,7,7,8,50,12
1805,2026-05-16,Movilización,Masculino,Nuevo,Mañana,7,6,8,5,6,5,7,7,55,11
1806,2026-05-17,Farmacia,Femenino,Frecuente,Mañana,8,7,6,7,8,9,7,8,33,8
1807,2026-05-17,Movilización,Femenino,Frecuente,Tarde,8,8,7,4,7,5,7,9,59,14
1808,2026-05-17,Farmacia,Femenino,Frecuente,Mañana,7,5,5,7,7,7,5,6,18,7
1809,2026-05-17,Planta de alimentos,Masculino,Nuevo,Mañana,8,9,8,9,9,8,9,9,34,5
1810,2026-05-17,Planta de alimentos,Femenino,Frecuente,Mañana,9,8,6,8,8,9,6,10,31,5
1811,2026-05-17,Planta de alimentos,Femenino,Frecuente,Mañana,9,6,6,7,6,7,5,8,35,2
1812,2026-05-17,Planta de alimentos,Masculino,Frecuente,Tarde,7,6,8,9,7,7,9,8,51,7
1813,2026-05-17,Movilización,Femenino,Frecuente,Tarde,9,7,8,9,7,9,6,9,63,13
1814,2026-05-17,Movilización,Femenino,Nuevo,Tarde,6,7,6,7,6,6,6,7,26,15
1815,2026-05-17,Planta de alimentos,Femenino,Nuevo,Tarde,6,8,7,7,5,6,6,6,28,10
1816,2026-05-18,Planta de alimentos,Femenino,Frecuente,Mañana,7,8,6,8,7,5,6,6,57,4
1817,2026-05-18,Farmacia,Masculino,Frecuente,Noche,7,8,7,6,6,8,8,7,51,9
1818,2026-05-18,Movilización,Masculino,Frecuente,Tarde,8,10,7,7,8,10,9,9,18,12
1819,2026-05-18,Movilización,Femenino,Frecuente,Mañana,9,10,8,8,9,9,10,10,36,13
1820,2026-05-18,Movilización,Femenino,Nuevo,Tarde,6,5,5,6,7,6,7,7,49,13
1821,2026-05-18,Planta de alimentos,Masculino,Frecuente,Noche,7,8,6,9,8,9,8,6,57,6
1822,2026-05-18,Movilización,Masculino,Frecuente,Noche,8,9,9,6,7,8,8,8,23,14
1823,2026-05-18,Farmacia,Masculino,Frecuente,Mañana,9,9,7,8,8,8,8,9,37,8
1824,2026-05-19,Farmacia,Femenino,Nuevo,Tarde,6,8,7,8,6,8,7,7,35,13
1825,2026-05-19,Planta de alimentos,Masculino,Nuevo,Mañana,10,8,8,7,7,6,9,10,48,7
1826,2026-05-19,Movilización,Masculino,Frecuente,Noche,7,8,5,7,6,6,8,7,55,9
1827,2026-05-19,Farmacia,Femenino,Nuevo,Mañana,7,8,5,5,5,6,6,6,73,8
1828,2026-05-19,Planta de alimentos,Masculino,Nuevo,Noche,5,6,7,8,7,6,5,5,19,6
1829,2026-05-19,Movilización,Otro,Nuevo,Noche,5,4,5,5,4,4,4,7,43,20
1830,2026-05-19,Movilización,Otro,Frecuente,Noche,7,6,8,7,7,8,7,6,34,8
1831,2026-05-19,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,7,9,9,8,9,8,32,5
1832,2026-05-20,Farmacia,Masculino,Frecuente,Tarde,7,5,8,6,8,6,6,6,73,17
1833,2026-05-20,Movilización,Femenino,Frecuente,Tarde,7,8,9,8,7,6,7,7,22,20
1834,2026-05-20,Movilización,Femenino,Frecuente,Tarde,7,7,8,9,9,8,8,7,43,12
1835,2026-05-20,Planta de alimentos,Masculino,Frecuente,Mañana,6,8,6,9,8,8,8,7,70,8
1836,2026-05-20,Farmacia,Femenino,Nuevo,Mañana,8,8,7,8,9,8,8,8,74,7
1837,2026-05-20,Planta de alimentos,Femenino,Nuevo,Noche,9,7,6,7,7,5,7,8,37,10
1838,2026-05-20,Planta de alimentos,Femenino,Frecuente,Noche,8,9,8,10,8,8,10,8,29,5
1839,2026-05-20,Farmacia,Femenino,Frecuente,Tarde,7,7,6,6,7,6,6,7,18,10
1840,2026-05-20,Planta de alimentos,Masculino,Frecuente,Mañana,7,7,6,6,8,8,8,6,39,3
1841,2026-05-21,Movilización,Femenino,Nuevo,Mañana,8,8,6,8,8,7,7,8,27,11
1842,2026-05-21,Planta de alimentos,Masculino,Frecuente,Tarde,8,9,8,8,9,10,10,8,53,3
1843,2026-05-21,Farmacia,Masculino,Nuevo,Mañana,7,5,6,7,7,6,7,7,54,11
1844,2026-05-21,Farmacia,Femenino,Nuevo,Mañana,7,5,5,5,5,6,5,6,27,9
1845,2026-05-21,Farmacia,Masculino,Frecuente,Mañana,8,8,8,8,7,6,7,7,57,10
1846,2026-05-21,Movilización,Femenino,Nuevo,Tarde,6,5,6,6,6,6,5,7,45,17
1847,2026-05-21,Movilización,Femenino,Nuevo,Noche,3,5,6,6,5,6,5,4,24,25
1848,2026-05-21,Farmacia,Masculino,Frecuente,Mañana,10,9,7,8,8,9,8,10,47,8
1849,2026-05-21,Movilización,Masculino,Frecuente,Tarde,6,8,6,6,7,6,5,6,41,23
1850,2026-05-22,Movilización,Masculino,Frecuente,Noche,7,7,8,8,7,7,5,8,52,9
1851,2026-05-22,Planta de alimentos,Femenino,Frecuente,Mañana,8,6,7,4,6,6,7,8,58,7
1852,2026-05-22,Planta de alimentos,Otro,Nuevo,Mañana,7,6,6,6,7,9,6,5,59,12
1853,2026-05-22,Planta de alimentos,Masculino,Frecuente,Noche,8,8,7,8,7,6,5,7,22,5
1854,2026-05-22,Planta de alimentos,Femenino,Nuevo,Tarde,10,8,7,8,9,7,7,9,36,3
1855,2026-05-22,Farmacia,Masculino,Frecuente,Tarde,6,7,8,8,7,8,9,6,63,16
1856,2026-05-22,Movilización,Masculino,Frecuente,Mañana,7,7,8,8,9,5,8,7,36,12
1857,2026-05-22,Movilización,Femenino,Frecuente,Noche,6,8,7,9,9,6,10,7,36,10
1858,2026-05-22,Farmacia,Femenino,Nuevo,Tarde,8,7,7,7,8,6,7,7,52,5
1859,2026-05-23,Farmacia,Masculino,Frecuente,Tarde,10,7,7,8,8,8,7,9,68,9
1860,2026-05-23,Movilización,Femenino,Frecuente,Noche,6,6,8,6,6,7,6,6,48,13
1861,2026-05-23,Farmacia,Masculino,Frecuente,Tarde,6,8,8,8,8,6,7,4,44,16
1862,2026-05-23,Farmacia,Masculino,Frecuente,Mañana,8,8,10,7,7,9,10,8,18,10
1863,2026-05-23,Farmacia,Femenino,Frecuente,Noche,7,7,7,7,7,7,6,7,46,11
1864,2026-05-23,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,9,10,10,8,10,10,73,5
1865,2026-05-24,Farmacia,Otro,Frecuente,Tarde,9,7,8,9,8,8,9,8,35,8
1866,2026-05-24,Farmacia,Masculino,Nuevo,Mañana,8,6,7,6,6,5,7,6,18,8
1867,2026-05-24,Farmacia,Masculino,Nuevo,Mañana,9,10,8,10,10,9,9,9,18,3
1868,2026-05-24,Farmacia,Masculino,Nuevo,Noche,8,8,5,7,6,6,6,8,25,16
1869,2026-05-24,Planta de alimentos,Femenino,Nuevo,Tarde,6,8,7,9,8,8,8,6,53,2
1870,2026-05-24,Planta de alimentos,Femenino,Frecuente,Tarde,8,7,7,9,8,6,9,6,35,11
1871,2026-05-24,Planta de alimentos,Masculino,Frecuente,Tarde,8,10,9,9,9,9,8,9,40,4
1872,2026-05-24,Planta de alimentos,Femenino,Frecuente,Mañana,8,9,8,10,8,8,8,9,43,4
1873,2026-05-24,Planta de alimentos,Masculino,Nuevo,Tarde,5,8,7,5,6,6,6,7,27,4
1874,2026-05-24,Movilización,Masculino,Nuevo,Noche,6,6,7,7,5,6,5,7,38,16
1875,2026-05-25,Farmacia,Femenino,Frecuente,Mañana,7,8,7,10,8,8,7,6,54,11
1876,2026-05-25,Movilización,Masculino,Frecuente,Mañana,8,7,6,8,7,8,5,6,45,19
1877,2026-05-25,Movilización,Masculino,Nuevo,Noche,6,6,6,6,6,8,5,7,49,15
